;Num_Acc;id_vehicule;num_veh;catu;grav;catv;;obsm;dep;com;adr;lat;long;;voie;v1;v2;vosp;vma
3507;2,02E+11;138 303 592;Z01;3;4;30;;1;75;75120;AVENUE GAMBETTA;48,8650465;2,3986083;;AVENUE GAMBETTA;0.0;;0;50
3510;2,02E+11;138 303 589;A01;1;3;32;;0;75;75120;AVENUE DU PROFESSEUR ANDRE LEMIERE;48,855141;2,415249;;AVENUE DU PROFESSEUR ANDRE LEMIERE;0.0;;0;50
3513;2,02E+11;138 303 587;A01;1;1;7;;1;75;75120;RUE D AVRON;48,8534795;2,41049;;RUE D AVRON;0.0;;0;50
3514;2,02E+11;138 303 587;A01;3;4;7;;1;75;75120;RUE D AVRON;48,8534795;2,41049;;RUE D AVRON;0.0;;0;50
3517;2,02E+11;138 303 584;B01;1;1;7;;2;75;75120;RUE DE BELLEVILLE;48,875979;2,402594;;RUE DE BELLEVILLE;0.0;;0;50
3518;2,02E+11;138 303 585;A01;1;4;32;;2;75;75120;RUE DE BELLEVILLE;48,875979;2,402594;;RUE DE BELLEVILLE;0.0;;0;50
3522;2,02E+11;138 303 580;A01;1;1;7;;2;75;75119;RUE DE MEAUX;48,882811;2,375732;;RUE DE MEAUX;0.0;;0;30
3523;2,02E+11;138 303 581;Z01;2;4;30;;2;75;75119;RUE DE MEAUX;48,882811;2,375732;;RUE DE MEAUX;0.0;;0;30
3528;2,02E+11;138 303 574;A01;1;4;1;;2;75;75118;AVENUE DE LA PORTE DE LA CHAPELLE;48,8989116;2,3590122;;AVENUE DE LA PORTE DE LA CHAPELLE;0.0;;0;50
3529;2,02E+11;138 303 571;A01;3;4;7;;1;75;75118;RUE SAINT ELEUTHERE;48,886197;2,341395;;RUE SAINT ELEUTHERE;0.0;;0;30
3530;2,02E+11;138 303 571;A01;1;1;7;;1;75;75118;RUE SAINT ELEUTHERE;48,886197;2,341395;;RUE SAINT ELEUTHERE;0.0;;0;30
3531;2,02E+11;138 303 570;A01;3;3;43;;1;75;75118;RUE HERMEL;48,89168;2,34461;;RUE HERMEL;0.0;;0;50
3532;2,02E+11;138 303 570;A01;1;1;43;;1;75;75118;RUE HERMEL;48,89168;2,34461;;RUE HERMEL;0.0;;0;50
3533;2,02E+11;138 303 569;A01;3;4;10;;1;75;75117;RUE DE COURCELLES;48,8812321;2,3010456;;RUE DE COURCELLES;0.0;;0;30
3534;2,02E+11;138 303 569;A01;1;1;10;;1;75;75117;RUE DE COURCELLES;48,8812321;2,3010456;;RUE DE COURCELLES;0.0;;0;30
3539;2,02E+11;138 303 567;B01;1;1;38;;2;75;75117;PLACE DE VERDUN;48,8795871;2,2808435;;PLACE DE VERDUN;0.0;;0;50
3540;2,02E+11;138 303 568;A01;1;4;32;;2;75;75117;PLACE DE VERDUN;48,8795871;2,2808435;;PLACE DE VERDUN;0.0;;0;50
3543;2,02E+11;138 303 563;B01;1;4;30;;2;75;75116;RUE DU COMMANDANT GUILBAUD;48,84014;2,251635;;RUE DU COMMANDANT GUILBAUD;0.0;;0;50
3544;2,02E+11;138 303 564;A01;1;1;7;;2;75;75116;RUE DU COMMANDANT GUILBAUD;48,84014;2,251635;;RUE DU COMMANDANT GUILBAUD;0.0;;0;50
3546;2,02E+11;138 303 560;B01;2;1;7;;2;75;75116;AVENUE DU PRESIDENT KENNEDY;48,8527065;2,2807069;;AVENUE DU PRESIDENT KENNEDY;0.0;;0;50
3547;2,02E+11;138 303 560;B01;1;1;7;;2;75;75116;AVENUE DU PRESIDENT KENNEDY;48,8527065;2,2807069;;AVENUE DU PRESIDENT KENNEDY;0.0;;0;50
3548;2,02E+11;138 303 560;B01;2;1;7;;2;75;75116;AVENUE DU PRESIDENT KENNEDY;48,8527065;2,2807069;;AVENUE DU PRESIDENT KENNEDY;0.0;;0;50
3549;2,02E+11;138 303 561;A01;1;4;33;;2;75;75116;AVENUE DU PRESIDENT KENNEDY;48,8527065;2,2807069;;AVENUE DU PRESIDENT KENNEDY;0.0;;0;50
3550;2,02E+11;138 303 561;A01;2;4;33;;2;75;75116;AVENUE DU PRESIDENT KENNEDY;48,8527065;2,2807069;;AVENUE DU PRESIDENT KENNEDY;0.0;;0;50
3551;2,02E+11;138 303 555;B01;1;4;31;;2;75;75116;AVENUE DE LA GRANDE ARMEE;48,8748065;2,2917062;;AVENUE DE LA GRANDE ARMEE;0.0;;0;50
3552;2,02E+11;138 303 557;A01;1;1;10;;2;75;75116;AVENUE DE LA GRANDE ARMEE;48,8748065;2,2917062;;AVENUE DE LA GRANDE ARMEE;0.0;;0;50
3557;2,02E+11;138 303 552;A01;1;1;7;;2;75;75115;RUE EMERIAU;48,8487262;2,285226;;RUE EMERIAU;0.0;;0;50
3558;2,02E+11;138 303 554;B01;1;4;7;;2;75;75115;RUE EMERIAU;48,8487262;2,285226;;RUE EMERIAU;0.0;;0;50
3561;2,02E+11;138 303 549;B01;1;4;7;;2;75;75114;BOULEVARD ROMAIN ROLLAND;48,8202094;2,3239812;;BOULEVARD ROMAIN ROLLAND;0.0;;0;50
3562;2,02E+11;138 303 549;B01;2;4;7;;2;75;75114;BOULEVARD ROMAIN ROLLAND;48,8202094;2,3239812;;BOULEVARD ROMAIN ROLLAND;0.0;;0;50
3563;2,02E+11;138 303 550;A01;1;1;10;;2;75;75114;BOULEVARD ROMAIN ROLLAND;48,8202094;2,3239812;;BOULEVARD ROMAIN ROLLAND;0.0;;0;50
3568;2,02E+11;138 303 547;A01;1;4;7;;0;75;75114;BOULEVARD JOURDAN;48,8213962;2,3343745;;BOULEVARD JOURDAN;0.0;;0;50
3569;2,02E+11;138 303 542;B01;1;1;7;;2;75;75114;AVENUE DU MAINE;48,8368401;2,3232434;;AVENUE DU MAINE;0.0;;0;50
3570;2,02E+11;138 303 543;A01;1;4;30;;2;75;75114;AVENUE DU MAINE;48,8368401;2,3232434;;AVENUE DU MAINE;0.0;;0;50
3571;2,02E+11;138 303 543;A01;2;1;30;;2;75;75114;AVENUE DU MAINE;48,8368401;2,3232434;;AVENUE DU MAINE;0.0;;0;50
3575;2,02E+11;138 303 539;A01;3;4;7;;1;75;75113;RUE CLISSON;48,8316237;2,3667222;;RUE CLISSON;0.0;;0;30
3576;2,02E+11;138 303 539;A01;1;1;7;;1;75;75113;RUE CLISSON;48,8316237;2,3667222;;RUE CLISSON;0.0;;0;30
3579;2,02E+11;138 303 535;A01;1;4;30;;2;75;75113;AVENUE D ITALIE;48,8291571;2,3562258;;AVENUE D ITALIE;0.0;;0;50
3580;2,02E+11;138 303 536;B01;1;1;7;;2;75;75113;AVENUE D ITALIE;48,8291571;2,3562258;;AVENUE D ITALIE;0.0;;0;50
3581;2,02E+11;138 303 533;A01;2;4;7;;2;75;75107;QUAI D ORSAY;48,8623324;2,3074885;;QUAI D ORSAY;0.0;;0;50
3582;2,02E+11;138 303 533;A01;1;1;7;;2;75;75107;QUAI D ORSAY;48,8623324;2,3074885;;QUAI D ORSAY;0.0;;0;50
3587;2,02E+11;138 303 529;A01;1;1;10;;2;75;75113;QUAI D AUSTERLITZ;48,8430669;2,36632;;QUAI D AUSTERLITZ;0.0;;0;30
3588;2,02E+11;138 303 530;B01;1;4;30;;2;75;75113;QUAI D AUSTERLITZ;48,8430669;2,36632;;QUAI D AUSTERLITZ;0.0;;0;30
3591;2,02E+11;138 303 525;B01;1;4;30;;2;75;75112;BOULEVARD DIDEROT;48,847049;2,384307;;BOULEVARD DIDEROT;0.0;;0;50
3592;2,02E+11;138 303 526;A01;1;1;10;;2;75;75112;BOULEVARD DIDEROT;48,847049;2,384307;;BOULEVARD DIDEROT;0.0;;0;50
3597;2,02E+11;138 303 522;A01;3;4;37;;1;75;75110;RUE DU FAUBOURG SAINT DENIS;48,879538;2,357222;;RUE DU FAUBOURG SAINT DENIS;0.0;;3;50
3598;2,02E+11;138 303 522;A01;1;1;37;;1;75;75110;RUE DU FAUBOURG SAINT DENIS;48,879538;2,357222;;RUE DU FAUBOURG SAINT DENIS;0.0;;3;50
3601;2,02E+11;138 303 520;Z01;3;4;30;;1;75;75110;RUE DU CHATEAU LANDON;48,883785;2,364351;;RUE DU CHATEAU LANDON;0.0;;0;50
3603;2,02E+11;138 303 517;A01;1;1;10;;2;75;75109;RUE LA FAYETTE;48,8765705;2,3465735;;RUE LA FAYETTE;0.0;;0;50
3604;2,02E+11;138 303 518;B01;1;4;1;;2;75;75109;RUE LA FAYETTE;48,8765705;2,3465735;;RUE LA FAYETTE;0.0;;0;50
3606;2,02E+11;138 303 513;B01;1;4;43;;2;75;75108;RUE D ARTOIS;48,872951;2,307799;;RUE D ARTOIS;0.0;;0;50
3607;2,02E+11;138 303 515;A01;1;1;7;;2;75;75108;RUE D ARTOIS;48,872951;2,307799;;RUE D ARTOIS;0.0;;0;50
3610;2,02E+11;138 303 511;B01;1;4;43;;2;75;75108;PLACE DE L EUROPE;48,8791056;2,3234607;;PLACE DE L EUROPE;0.0;;0;30
3611;2,02E+11;138 303 512;A01;1;1;37;;2;75;75108;PLACE DE L EUROPE;48,8791056;2,3234607;;PLACE DE L EUROPE;0.0;;0;30
3612;2,02E+11;138 303 508;B01;1;4;34;;2;75;75107;PLACE DE LA RESISTANCE;48,8624421;2,3019415;;PLACE DE LA RESISTANCE;0.0;;0;30
3613;2,02E+11;138 303 510;A01;1;1;7;;2;75;75107;PLACE DE LA RESISTANCE;48,8624421;2,3019415;;PLACE DE LA RESISTANCE;0.0;;0;30
3614;2,02E+11;138 303 505;A01;1;1;10;;2;75;75107;QUAI D ORSAY;48,8624421;2,3019522;;QUAI D ORSAY;0.0;;0;50
3615;2,02E+11;138 303 506;B01;1;4;31;;2;75;75107;QUAI D ORSAY;48,8624421;2,3019522;;QUAI D ORSAY;0.0;;0;50
3620;2,02E+11;138 303 503;B01;1;1;7;;2;75;75102;BOULEVARD POISSONNIERE;48,8708792;2,3467142;;BOULEVARD POISSONNIERE;0.0;;0;50
3621;2,02E+11;138 303 504;A01;1;4;1;;2;75;75102;BOULEVARD POISSONNIERE;48,8708792;2,3467142;;BOULEVARD POISSONNIERE;0.0;;0;50
3626;2,02E+11;138 303 498;A01;1;1;7;;2;75;75103;RUE DES FRANCS BOURGEOIS;48,8586818;2,3587801;;RUE DES FRANCS BOURGEOIS;0.0;;0;50
3627;2,02E+11;138 303 500;B01;1;4;1;;2;75;75103;RUE DES FRANCS BOURGEOIS;48,8586818;2,3587801;;RUE DES FRANCS BOURGEOIS;0.0;;0;50
3628;2,02E+11;138 303 495;A01;1;4;30;;0;75;75102;RUE MONTMARTRE;48,870587;2,342775;;RUE MONTMARTRE;0.0;;0;50
4133;2,02E+11;138 303 092;A01;1;4;43;;2;75;75120;BD PERIPHERIQUE INTERIEUR;48,85724;2,414025;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
4134;2,02E+11;138 303 088;D01;1;4;7;;2;75;75116;BD PERIPHERIQUE EXTERIEUR;48,862014;2,264393;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4135;2,02E+11;138 303 089;C01;1;1;10;;2;75;75116;BD PERIPHERIQUE EXTERIEUR;48,862014;2,264393;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4136;2,02E+11;138 303 090;B01;1;4;7;;2;75;75116;BD PERIPHERIQUE EXTERIEUR;48,862014;2,264393;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4137;2,02E+11;138 303 091;A01;1;4;7;;2;75;75116;BD PERIPHERIQUE EXTERIEUR;48,862014;2,264393;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4138;2,02E+11;138 303 086;B01;1;1;10;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,8308143;2,402808;;BD PERIPHERIQUE INTERIEUR ;0.0;;0;70
4139;2,02E+11;138 303 087;A01;1;4;33;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,8308143;2,402808;;BD PERIPHERIQUE INTERIEUR ;0.0;;0;70
4140;2,02E+11;138 303 084;A01;1;1;33;;2;75;75112;AVENUE DE NOGENT;48,8443575;2,4414997;;AVENUE DE NOGENT;0.0;;3;50
4141;2,02E+11;138 303 085;B01;1;3;30;;2;75;75112;AVENUE DE NOGENT;48,8443575;2,4414997;;AVENUE DE NOGENT;0.0;;3;50
4142;2,02E+11;138 303 082;B01;1;4;33;;2;75;75114;AVENUE PAUL VAILLANT COUTURIER;48,8169835;2,3321307;;AVENUE PAUL VAILLANT COUTURIER;0.0;;0;50
4143;2,02E+11;138 303 083;A01;1;1;7;;2;75;75114;AVENUE PAUL VAILLANT COUTURIER;48,8169835;2,3321307;;AVENUE PAUL VAILLANT COUTURIER;0.0;;0;50
4144;2,02E+11;138 303 080;B01;1;4;34;;2;75;75119;RUE DU MAROC;48,8862304;2,3698221;;RUE DU MAROC;0.0;;0;50
4145;2,02E+11;138 303 081;A01;1;1;10;;2;75;75119;RUE DU MAROC;48,8862304;2,3698221;;RUE DU MAROC;0.0;;0;50
4146;2,02E+11;138 303 078;B01;1;4;1;;2;75;75118;BOULEVARD NEY;48,8986751;2,367013;;BOULEVARD NEY;0.0;;0;50
4147;2,02E+11;138 303 079;A01;1;1;10;;2;75;75118;BOULEVARD NEY;48,8986751;2,367013;;BOULEVARD NEY;0.0;;0;50
4148;2,02E+11;138 303 076;A01;1;1;7;;2;75;75118;RUE MARCADET;48,89121;2,3396426;;RUE MARCADET;0.0;;0;30
4149;2,02E+11;138 303 077;B01;1;4;1;;2;75;75118;RUE MARCADET;48,89121;2,3396426;;RUE MARCADET;0.0;;0;30
4150;2,02E+11;138 303 075;A01;3;4;1;;1;75;75110;QUAI DE JEMMAPES;48,8732275;2,364203;;QUAI DE JEMMAPES;0.0;;1;50
4151;2,02E+11;138 303 075;A01;1;4;1;;1;75;75110;QUAI DE JEMMAPES;48,8732275;2,364203;;QUAI DE JEMMAPES;0.0;;1;50
4152;2,02E+11;138 303 073;B01;1;1;10;;0;75;75118;RUE MARX DORMOY;48,88683;2,35969;;RUE MARX DORMOY;0.0;;0;50
4153;2,02E+11;138 303 074;A01;1;3;1;;2;75;75118;RUE MARX DORMOY;48,88683;2,35969;;RUE MARX DORMOY;0.0;;0;50
4154;2,02E+11;138 303 071;B01;1;1;10;;2;75;75117;RUE RENNEQUIN;48,881309;2,298535;;RUE RENNEQUIN;0.0;;0;30
4155;2,02E+11;138 303 072;A01;1;4;2;;2;75;75117;RUE RENNEQUIN;48,881309;2,298535;;RUE RENNEQUIN;0.0;;0;30
4156;2,02E+11;138 303 070;Z01;3;4;1;;1;75;75117;BOULEVARD DE COURCELLES;48,8786745;2,3008495;;BOULEVARD DE COURCELLES;0.0;;0;30
4157;2,02E+11;138 303 068;B01;1;1;33;;2;75;75108;BOULEVARD DE COURCELLES;48,8793707;2,3041734;;BOULEVARD DE COURCELLES;0.0;;0;30
4158;2,02E+11;138 303 069;A01;1;4;33;;2;75;75108;BOULEVARD DE COURCELLES;48,8793707;2,3041734;;BOULEVARD DE COURCELLES;0.0;;0;30
4159;2,02E+11;138 303 066;B01;1;1;10;;2;75;75116;PLACE DE COLOMBIE;48,8631674;2,2685777;;BOULEVARD SUCHET;0.0;;0;50
4160;2,02E+11;138 303 067;A01;1;4;32;;2;75;75116;PLACE DE COLOMBIE;48,8631674;2,2685777;;BOULEVARD SUCHET;0.0;;0;50
4161;2,02E+11;138 303 065;A01;1;4;43;;1;75;75115;BOULEVARD PASTEUR;48,8392271;2,3163333;;BOULEVARD PASTEUR;0.0;;0;50
4162;2,02E+11;138 303 065;A01;3;4;43;;1;75;75115;BOULEVARD PASTEUR;48,8392271;2,3163333;;BOULEVARD PASTEUR;0.0;;0;50
4163;2,02E+11;138 303 063;A01;1;4;80;;2;75;75114;AVENUE DU GENERAL LECLERC;48,830801;2,329397;;AVENUE DU GENERAL LECLERC;0.0;;3;50
4164;2,02E+11;138 303 064;B01;1;1;14;;2;75;75114;AVENUE DU GENERAL LECLERC;48,830801;2,329397;;AVENUE DU GENERAL LECLERC;0.0;;3;50
4165;2,02E+11;138 303 062;A01;3;4;50;;1;75;75113;BOULEVARD MASSENA;48,8239679;2,3767372;;BOULEVARD MASSENA;0.0;;1;50
4166;2,02E+11;138 303 062;A01;1;1;50;;1;75;75113;BOULEVARD MASSENA;48,8239679;2,3767372;;BOULEVARD MASSENA;0.0;;1;50
4167;2,02E+11;138 303 060;A01;1;4;2;;2;75;75113;RUE BOBILLOT;48,8258116;2,350362;;RUE BOBILLOT;0.0;;-1;50
4168;2,02E+11;138 303 061;B01;1;1;7;;2;75;75113;RUE BOBILLOT;48,8258116;2,350362;;RUE BOBILLOT;0.0;;-1;50
4169;2,02E+11;138 303 058;A01;1;1;10;;2;75;75112;AVENUE DU TRONE;48,8481109;2,3974879;;AVENUE DU TRONE;0.0;;0;50
4170;2,02E+11;138 303 059;B01;1;4;1;;2;75;75112;AVENUE DU TRONE;48,8481109;2,3974879;;AVENUE DU TRONE;0.0;;0;50
4171;2,02E+11;138 303 056;A01;1;1;10;;2;75;75110;RUE DE LANCRY;48,869863;2,36073;;RUE DE LANCRY;0.0;;1;30
4172;2,02E+11;138 303 057;B01;1;4;1;;2;75;75110;RUE DE LANCRY;48,869863;2,36073;;RUE DE LANCRY;0.0;;1;30
4173;2,02E+11;138 303 054;B01;1;4;31;;2;75;75108;VOIE GEORGES POMPIDOU;48,8645733;2,3039737;;VOIE GEORGES POMPIDOU;0.0;;0;50
4174;2,02E+11;138 303 055;A01;1;1;7;;2;75;75108;VOIE GEORGES POMPIDOU;48,8645733;2,3039737;;VOIE GEORGES POMPIDOU;0.0;;0;50
4175;2,02E+11;138 303 052;B01;1;4;10;;2;75;75108;BOULEVARD MALESHERBES;48,8800984;2,3134602;;BOULEVARD MALESHERBES;0.0;;0;50
4176;2,02E+11;138 303 053;A01;1;1;7;;2;75;75108;BOULEVARD MALESHERBES;48,8800984;2,3134602;;BOULEVARD MALESHERBES;0.0;;0;50
4177;2,02E+11;138 303 051;A01;3;4;7;;1;75;75103;RUE DES FRANCS BOURGEOIS;48,85789;2,3603;;RUE DES FRANCS BOURGEOIS;0.0;;0;30
4178;2,02E+11;138 303 051;A01;1;1;7;;1;75;75103;RUE DES FRANCS BOURGEOIS;48,85789;2,3603;;RUE DES FRANCS BOURGEOIS;0.0;;0;30
4520;2,02E+11;138 302 758;B01;1;4;33;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,900223;2,382005;;  BD PERIPHERIQUE INTERIEUR;0.0;;0;70
4521;2,02E+11;138 302 759;A01;1;1;7;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,900223;2,382005;;  BD PERIPHERIQUE INTERIEUR;0.0;;0;70
4522;2,02E+11;138 302 757;A01;1;4;7;;0;75;75115;BD PERIPHERIQUE EXTERIEUR;48,8340829;2,2763089;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4523;2,02E+11;138 302 756;A01;2;1;7;;0;75;75111;BOULEVARD VOLTAIRE;48,8605575;2,3754823;;BOULEVARD VOLTAIRE;0.0;;0;50
4524;2,02E+11;138 302 756;A01;1;4;7;;0;75;75111;BOULEVARD VOLTAIRE;48,8605575;2,3754823;;BOULEVARD VOLTAIRE;0.0;;0;50
4525;2,02E+11;138 302 754;A01;1;1;7;;2;75;75109;BOULEVARD POISSONNIERE;48,8710453;2,345742;;BOULEVARD POISSONNIERE;0.0;;0;50
4526;2,02E+11;138 302 755;B01;1;3;33;;2;75;75109;BOULEVARD POISSONNIERE;48,8710453;2,345742;;BOULEVARD POISSONNIERE;0.0;;0;50
4527;2,02E+11;138 302 752;B01;3;4;30;;2;75;75105;RUE SOUFFLOT;48,8470982;2,3419551;;RUE SOUFFLOT;0.0;;0;30
4528;2,02E+11;138 302 752;B01;1;1;30;;2;75;75105;RUE SOUFFLOT;48,8470982;2,3419551;;RUE SOUFFLOT;0.0;;0;30
4529;2,02E+11;138 302 752;B01;3;4;30;;2;75;75105;RUE SOUFFLOT;48,8470982;2,3419551;;RUE SOUFFLOT;0.0;;0;30
4530;2,02E+11;138 302 753;A01;1;1;7;;2;75;75105;RUE SOUFFLOT;48,8470982;2,3419551;;RUE SOUFFLOT;0.0;;0;30
4531;2,02E+11;138 302 750;A01;1;4;37;;2;75;75120;RUE DE BELLEVILLE;48,8745444;2,3866577;;RUE DE BELLEVILLE;0.0;;3;50
4532;2,02E+11;138 302 751;B01;1;4;1;;2;75;75120;RUE DE BELLEVILLE;48,8745444;2,3866577;;RUE DE BELLEVILLE;0.0;;3;50
4533;2,02E+11;138 302 749;Z01;3;4;7;;1;75;75119;RUE JULES ROMAINS;48,8735682;2,3777944;;RUE JULES ROMAINS;2.0;;0;30
4534;2,02E+11;138 302 748;A01;1;1;10;;1;75;75116;RUE DE LA TOUR;48,862802;2,276328;;RUE DE LA TOUR;0.0;;0;50
4535;2,02E+11;138 302 748;A01;3;4;10;;1;75;75116;RUE DE LA TOUR;48,862802;2,276328;;RUE DE LA TOUR;0.0;;0;50
4536;2,02E+11;138 302 748;A01;3;4;10;;1;75;75116;RUE DE LA TOUR;48,862802;2,276328;;RUE DE LA TOUR;0.0;;0;50
4537;2,02E+11;138 302 747;A01;3;4;33;;1;75;75116;RUE DES VIGNES;48,8571094;2,273435;;RUE DES VIGNES;0.0;;0;50
4538;2,02E+11;138 302 747;A01;1;1;33;;1;75;75116;RUE DES VIGNES;48,8571094;2,273435;;RUE DES VIGNES;0.0;;0;50
4539;2,02E+11;138 302 745;B01;2;4;7;;2;75;75116;ALLEE DE LONGCHAMP;48,8749229;2,2711067;;ALLEE DE LONGCHAMP;0.0;;0;50
4540;2,02E+11;138 302 745;B01;1;4;7;;2;75;75116;ALLEE DE LONGCHAMP;48,8749229;2,2711067;;ALLEE DE LONGCHAMP;0.0;;0;50
4541;2,02E+11;138 302 746;A01;1;4;10;;2;75;75116;ALLEE DE LONGCHAMP;48,8749229;2,2711067;;ALLEE DE LONGCHAMP;0.0;;0;50
4542;2,02E+11;138 302 744;A01;3;4;32;;1;75;75113;BOULEVARD VINCENT AURIOL;48,834736;2,366966;;BOULEVARD VINCENT AURIOL;0.0;;0;50
4543;2,02E+11;138 302 744;A01;1;1;32;;1;75;75113;BOULEVARD VINCENT AURIOL;48,834736;2,366966;;BOULEVARD VINCENT AURIOL;0.0;;0;50
4544;2,02E+11;138 302 743;A01;3;4;14;;1;75;75113;RUE GUYTON DE MORVEAU;48,8253939;2,3470187;;RUE GUYTON DE MORVEAU;0.0;;-1;30
4545;2,02E+11;138 302 743;A01;1;4;14;;1;75;75113;RUE GUYTON DE MORVEAU;48,8253939;2,3470187;;RUE GUYTON DE MORVEAU;0.0;;-1;30
4546;2,02E+11;138 302 742;A01;1;1;7;;1;75;75112;RUE DES MARGUETTES;48,843969;2,408305;;RUE DES MARGUETTES;0.0;;0;30
4547;2,02E+11;138 302 742;A01;3;4;7;;1;75;75112;RUE DES MARGUETTES;48,843969;2,408305;;RUE DES MARGUETTES;0.0;;0;30
4548;2,02E+11;138 302 741;A01;3;4;10;;1;75;75111;RUE DU CHEMIN VERT;48,8580235;2,3716629;;RUE DU CHEMIN VERT;0.0;;0;30
4549;2,02E+11;138 302 741;A01;1;1;10;;1;75;75111;RUE DU CHEMIN VERT;48,8580235;2,3716629;;RUE DU CHEMIN VERT;0.0;;0;30
4550;2,02E+11;138 302 740;A01;1;4;30;;0;75;75108;PLACE DE LA CONCORDE;48,8662533;2,3212695;;PLACE DE LA CONCORDE;0.0;;0;50
4551;2,02E+11;138 302 737;A01;1;1;7;;2;75;75107;PLACE JOFFRE;48,853859;2,30479;;PLACE JOFFRE;0.0;;0;50
4552;2,02E+11;138 302 738;C01;2;4;7;;2;75;75107;PLACE JOFFRE;48,853859;2,30479;;PLACE JOFFRE;0.0;;0;50
4553;2,02E+11;138 302 738;C01;1;1;7;;2;75;75107;PLACE JOFFRE;48,853859;2,30479;;PLACE JOFFRE;0.0;;0;50
4554;2,02E+11;138 302 739;B01;1;3;32;;2;75;75107;PLACE JOFFRE;48,853859;2,30479;;PLACE JOFFRE;0.0;;0;50
4555;2,02E+11;138 302 736;A01;1;4;50;;0;75;75104;RUE DE LA CITE;48,855653;2,348344;;RUE DE LA CITE;0.0;;1;30
4911;2,02E+11;138 302 449;A01;3;4;7;;1;75;75107;PLACE JACQUES RUEFF;48,856451;2,298235;;PLACE JACQUES RUEFF;0.0;;0;30
4963;2,02E+11;138 302 407;Z01;3;3;7;;1;75;75119;PLACE AUGUSTE BARON;48,9002102;2,3872519;;PLACE AUGUSTE BARON;0.0;;0;30
4967;2,02E+11;138 302 405;A01;1;3;32;;0;75;75118;BD PERIPHERIQUE EXTERIEUR;48,901076;2,345273;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4970;2,02E+11;138 302 402;A01;1;4;33;;1;75;75120;ECHANGEUR LILAS;48,877236;2,408632;;ECHANGEUR LILAS;0.0;;0;50
4971;2,02E+11;138 302 402;A01;3;3;33;;1;75;75120;ECHANGEUR LILAS;48,877236;2,408632;;ECHANGEUR LILAS;0.0;;0;50
4982;2,02E+11;138 302 389;A01;1;4;33;;2;75;75118;BD PERIPHERIQUE EXTERIEUR;48,9008805;2,3660623;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
4986;2,02E+11;138 302 384;A01;1;1;7;;2;75;75114;BD PERIPHERIQUE INTERIEUR;48,824101;2,307761;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
4987;2,02E+11;138 302 385;B01;1;3;32;;2;75;75114;BD PERIPHERIQUE INTERIEUR;48,824101;2,307761;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
5228;2,02E+11;138 302 125;A01;1;4;42;;2;75;75113;BD PERIPHERIQUE EXTERIEUR;48,824117;2,383399;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
5229;2,02E+11;138 302 126;B01;1;1;33;;2;75;75113;BD PERIPHERIQUE EXTERIEUR;48,824117;2,383399;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
5230;2,02E+11;138 302 127;C01;1;1;10;;2;75;75113;BD PERIPHERIQUE EXTERIEUR;48,824117;2,383399;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
5231;2,02E+11;138 302 123;B01;1;1;7;;2;75;75116;BD PERIPHERIQUE INTERIEUR;48,848151;2,253569;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
5232;2,02E+11;138 302 124;A01;1;4;33;;2;75;75116;BD PERIPHERIQUE INTERIEUR;48,848151;2,253569;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
5233;2,02E+11;138 302 121;B01;1;4;33;;2;75;75104;RUE DE LA CITE;48,855645;2,348353;;RUE DE LA CITE;0.0;;0;30
5234;2,02E+11;138 302 122;A01;2;1;7;;2;75;75104;RUE DE LA CITE;48,855645;2,348353;;RUE DE LA CITE;0.0;;0;30
5235;2,02E+11;138 302 122;A01;1;1;7;;2;75;75104;RUE DE LA CITE;48,855645;2,348353;;RUE DE LA CITE;0.0;;0;30
5236;2,02E+11;138 302 119;A01;1;4;1;;2;75;75120;AVENUE GAMBETTA;48,86416;2,39223;;AVENUE GAMBETTA;0.0;;0;50
5237;2,02E+11;138 302 118;A01;1;4;7;;2;75;75119;RUE DE ROMAINVILLE;48,875556;2,399239;;RUE DE ROMAINVILLE;0.0;;0;50
5238;2,02E+11;138 302 118;A01;2;4;7;;2;75;75119;RUE DE ROMAINVILLE;48,875556;2,399239;;RUE DE ROMAINVILLE;0.0;;0;50
5239;2,02E+11;138 302 116;Z01;3;4;34;;1;75;75119;RUE DE BELLEVILLE;48,8768002;2,4052459;;RUE DE BELLEVILLE;0.0;;0;30
